Tipo,Seccion,Casilla,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CONV,NoReg,Nulos,VOTACIONTOTAL,ListaNominal
Aytos,2282,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,48,210,11,5,0,74,0,16,364,577
Aytos,2283,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,115,46,6,5,0,53,0,6,231,477
Aytos,2283,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,115,45,3,4,0,63,0,13,243,478
Aytos,2283,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,28,28,2,8,0,111,0,31,208,355
Aytos,2284,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,94,41,3,7,0,55,0,10,210,498
Aytos,2284,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,140,53,1,6,0,47,0,13,260,497
Aytos,2285,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,39,35,3,2,0,47,0,6,132,370
Aytos,2285,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,78,33,6,3,0,113,0,16,249,393
Aytos,2286,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,74,85,32,10,0,89,0,28,318,711
Aytos,2286,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,52,91,28,9,0,117,0,27,324,712
Aytos,2286,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,24,124,4,7,0,86,0,31,276,530
Aytos,2286,EXTRAORDINARIA 2,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,73,38,2,5,0,16,0,12,146,224
Aytos,2287,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,28,95,2,9,0,77,0,18,229,500
Aytos,2287,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,52,84,5,1,0,126,0,15,283,526
Aytos,2287,EXTRAORDINARIA 2,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,45,91,0,4,0,150,0,22,312,527
Aytos,2288,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,24,57,1,5,0,240,0,20,347,684
Aytos,2288,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,35,56,3,6,0,254,0,20,374,684
Aytos,2289,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,35,118,4,9,0,50,0,25,241,517
Aytos,2289,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,39,126,5,2,0,43,0,30,245,518
Aytos,2289,CONTIGUA 2,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,40,134,2,3,0,56,0,26,261,518
Aytos,2290,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,11,80,2,3,0,56,0,25,177,408
Aytos,2290,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,14,77,0,3,0,59,0,0,153,407
Aytos,2291,CONTIGUA 2,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,35,109,8,10,0,115,0,29,306,569
Aytos,2291,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,21,89,7,16,0,100,0,43,276,569
Aytos,2291,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,38,101,8,7,0,83,0,33,270,569
Aytos,2292,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,17,208,14,6,0,106,0,19,370,668
Aytos,2293,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,95,78,1,1,0,53,0,3,231,412
Aytos,2293,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,127,65,1,2,0,37,0,10,242,413
Aytos,2293,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,15,53,0,2,0,66,0,12,148,276
Aytos,2294,BASICA,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,147,88,0,1,0,49,0,8,293,508
Aytos,2294,CONTIGUA 1,20,TLATLAUQUITEPEC,150,TLATLAUQUITEPEC,126,113,0,1,0,47,0,9,296,509
Aytos,2416,CONTIGUA 1,20,TLATLAUQUITEPEC,157,YAONAHUAC,10,94,88,58,11,19,0,14,294,396
Aytos,2416,BASICA,20,TLATLAUQUITEPEC,157,YAONAHUAC,20,77,109,64,6,15,0,9,300,396
Aytos,2417,BASICA,20,TLATLAUQUITEPEC,157,YAONAHUAC,12,130,145,67,16,18,0,12,400,530
Aytos,2417,CONTIGUA 1,20,TLATLAUQUITEPEC,157,YAONAHUAC,24,94,151,95,5,22,0,12,403,531
Aytos,2418,BASICA,20,TLATLAUQUITEPEC,157,YAONAHUAC,15,107,124,81,5,8,0,24,364,563
Aytos,2419,EXTRAORDINARIA 2,20,TLATLAUQUITEPEC,157,YAONAHUAC,14,43,118,81,6,30,0,18,310,403
Aytos,2419,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,157,YAONAHUAC,17,55,118,62,2,22,0,18,294,403
Aytos,2419,BASICA,20,TLATLAUQUITEPEC,157,YAONAHUAC,20,112,176,107,10,24,0,19,468,672
Aytos,2502,BASICA,20,TLATLAUQUITEPEC,158,ZARAGOZA,107,124,24,45,0,0,0,11,311,559
Aytos,2502,CONTIGUA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,109,140,14,75,0,0,0,10,348,559
Aytos,2503,CONTIGUA 2,20,TLATLAUQUITEPEC,158,ZARAGOZA,111,105,15,73,0,0,0,12,316,571
Aytos,2503,BASICA,20,TLATLAUQUITEPEC,158,ZARAGOZA,112,111,19,69,0,0,0,11,322,570
Aytos,2503,CONTIGUA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,100,91,24,53,0,0,0,6,274,570
Aytos,2504,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,43,66,40,24,0,0,0,7,180,272
Aytos,2504,CONTIGUA 2,20,TLATLAUQUITEPEC,158,ZARAGOZA,144,105,25,55,0,0,0,7,336,554
Aytos,2504,BASICA,20,TLATLAUQUITEPEC,158,ZARAGOZA,159,101,21,46,0,0,0,9,336,554
Aytos,2504,CONTIGUA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,146,106,29,43,0,0,0,0,324,554
Aytos,2505,BASICA,20,TLATLAUQUITEPEC,158,ZARAGOZA,142,211,28,61,0,0,0,0,442,745
Aytos,2505,CONTIGUA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,151,176,53,75,0,0,0,10,465,745
Aytos,2505,EXTRAORDINARIA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,57,102,8,33,0,0,0,0,200,378
Aytos,2506,BASICA,20,TLATLAUQUITEPEC,158,ZARAGOZA,147,119,11,45,0,0,0,18,340,583
Aytos,2506,CONTIGUA 1,20,TLATLAUQUITEPEC,158,ZARAGOZA,147,137,21,34,0,0,0,18,357,583
Aytos,2507,BASICA,20,TLATLAUQUITEPEC,158,ZARAGOZA,89,166,17,78,0,0,0,23,373,670
Aytos,0020,CONTIGUA 1,21,TEZIUTLAN,160,ACATENO,63,151,159,1,38,11,0,9,432,611
Aytos,0020,BASICA,21,TEZIUTLAN,160,ACATENO,79,114,199,0,21,7,0,14,434,610
Aytos,0021,BASICA,21,TEZIUTLAN,160,ACATENO,50,122,161,0,21,11,0,4,369,504
Aytos,0021,CONTIGUA 1,21,TEZIUTLAN,160,ACATENO,61,149,114,0,23,5,0,10,362,505
Aytos,0022,BASICA,21,TEZIUTLAN,160,ACATENO,20,190,150,0,7,8,0,10,385,516
Aytos,0023,BASICA,21,TEZIUTLAN,160,ACATENO,29,76,53,0,27,8,0,8,201,295
Aytos,0023,EXTRAORDINARIA 1,21,TEZIUTLAN,160,ACATENO,15,61,33,0,5,26,0,4,144,195
Aytos,0024,EXTRAORDINARIA 1,21,TEZIUTLAN,160,ACATENO,30,36,65,0,6,29,0,6,172,228
Aytos,0024,BASICA,21,TEZIUTLAN,160,ACATENO,11,55,64,0,5,29,0,1,165,227
Aytos,0025,BASICA,21,TEZIUTLAN,160,ACATENO,63,60,44,0,8,5,0,4,184,226
Aytos,0026,BASICA,21,TEZIUTLAN,160,ACATENO,40,143,270,0,27,14,0,22,516,726
Aytos,0027,BASICA,21,TEZIUTLAN,160,ACATENO,5,54,229,0,5,95,0,17,405,551
Aytos,0027,EXTRAORDINARIA 1,21,TEZIUTLAN,160,ACATENO,20,85,73,0,7,47,0,10,242,354
Aytos,0241,BASICA,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,157,233,9,0,0,0,0,9,408,605
Aytos,0241,CONTIGUA 1,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,165,245,2,0,0,0,0,18,430,605
Aytos,0242,CONTIGUA 1,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,187,199,7,0,0,0,0,8,401,635
Aytos,0242,BASICA,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,185,184,10,0,0,0,0,15,394,634
Aytos,0243,CONTIGUA 1,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,191,95,8,0,0,0,0,10,304,450
Aytos,0243,BASICA,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,175,99,2,0,0,0,0,6,282,450
Aytos,0244,BASICA,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,133,106,5,0,0,0,0,7,251,422
Aytos,0244,EXTRAORDINARIA 1,21,TEZIUTLAN,161,AYOTOXCO DE GUERRERO,72,223,2,0,0,0,0,22,319,534
Aytos,0489,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,211,184,8,20,5,2,0,4,434,731
Aytos,0489,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,205,186,10,12,5,9,0,19,446,731
Aytos,0489,CONTIGUA 2,21,TEZIUTLAN,162,CHIGNAUTLA,218,182,8,4,7,2,0,12,433,731
Aytos,0490,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,125,194,2,7,7,0,0,12,347,506
Aytos,0490,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,141,188,3,8,5,2,0,7,354,507
Aytos,0490,CONTIGUA 2,21,TEZIUTLAN,162,CHIGNAUTLA,126,187,3,15,4,6,0,17,358,507
Aytos,0491,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,176,222,7,3,2,9,0,9,428,651
Aytos,0491,CONTIGUA 2,21,TEZIUTLAN,162,CHIGNAUTLA,223,204,2,6,3,5,0,10,453,651
Aytos,0491,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,213,190,4,9,5,3,0,0,424,650
Aytos,0492,EXTRAORDINARIA 1,21,TEZIUTLAN,162,CHIGNAUTLA,131,248,6,10,3,0,0,65,463,671
Aytos,0492,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,169,172,0,5,8,3,0,16,373,508
Aytos,0492,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,184,162,5,7,5,0,0,15,378,508
Aytos,0493,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,145,186,2,5,5,1,0,14,358,567
Aytos,0493,EXTRAORDINARIA 2,21,TEZIUTLAN,162,CHIGNAUTLA,62,124,1,8,1,0,0,16,212,325
Aytos,0493,EXTRAORDINARIA 1,21,TEZIUTLAN,162,CHIGNAUTLA,66,42,2,1,2,0,0,4,117,155
Aytos,0493,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,143,169,4,6,5,2,0,12,341,567
Aytos,0493,CONTIGUA 2,21,TEZIUTLAN,162,CHIGNAUTLA,143,194,5,5,6,1,0,11,365,567
Aytos,0494,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,202,232,2,2,1,4,0,22,465,661
Aytos,0494,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,172,217,4,1,2,4,0,29,429,662
Aytos,0494,EXTRAORDINARIA 1,21,TEZIUTLAN,162,CHIGNAUTLA,113,185,4,1,3,5,0,14,325,443
Aytos,0495,BASICA,21,TEZIUTLAN,162,CHIGNAUTLA,159,203,4,4,3,2,0,28,403,672
Aytos,0495,CONTIGUA 1,21,TEZIUTLAN,162,CHIGNAUTLA,157,233,5,5,9,1,0,33,443,672
Aytos,0678,CONTIGUA 2,21,TEZIUTLAN,163,HUEYTAMALCO,253,128,5,2,0,0,0,8,396,536
Aytos,0678,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,253,105,1,5,0,0,0,9,373,535
Aytos,0678,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,236,124,2,4,0,0,0,6,372,535
Aytos,0679,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,229,191,5,12,0,0,0,8,445,591
Aytos,0679,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,233,156,6,6,0,0,0,8,409,592
Aytos,0680,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,59,94,0,1,0,0,0,5,159,249
Aytos,0681,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,179,110,0,1,0,0,0,9,299,416
Aytos,0681,EXTRAORDINARIA 1,21,TEZIUTLAN,163,HUEYTAMALCO,267,105,6,6,0,0,0,21,405,649
Aytos,0682,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,200,116,6,16,0,0,0,19,357,601
Aytos,0682,EXTRAORDINARIA 1,21,TEZIUTLAN,163,HUEYTAMALCO,107,106,2,7,0,0,0,11,233,346
Aytos,0682,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,192,111,1,10,0,0,0,15,329,601
Aytos,0683,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,150,192,2,38,0,0,0,19,401,683
Aytos,0683,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,156,166,0,29,0,0,0,36,387,682
Aytos,0684,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,186,110,3,17,0,0,0,3,319,498
Aytos,0685,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,137,158,3,6,0,0,0,18,322,587
Aytos,0685,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,160,186,1,12,0,0,0,13,372,586
Aytos,0686,EXTRAORDINARIA 1,21,TEZIUTLAN,163,HUEYTAMALCO,230,114,0,3,0,0,0,22,369,550
Aytos,0686,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,292,99,4,14,0,0,0,8,417,627
Aytos,0687,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,229,103,4,6,0,0,0,15,357,521
Aytos,0687,CONTIGUA 2,21,TEZIUTLAN,163,HUEYTAMALCO,225,99,2,3,0,0,0,5,334,521
Aytos,0687,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,225,119,0,7,0,0,0,15,366,520
Aytos,0688,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,157,104,0,11,0,0,0,10,282,421
Aytos,0688,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,161,96,4,9,0,0,0,20,290,421
Aytos,0689,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,57,39,0,4,0,0,0,10,110,166
Aytos,0690,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,224,109,6,5,0,0,0,15,359,539
Aytos,0690,CONTIGUA 1,21,TEZIUTLAN,163,HUEYTAMALCO,220,129,3,4,0,0,0,17,373,539
Aytos,0690,CONTIGUA 2,21,TEZIUTLAN,163,HUEYTAMALCO,268,99,5,7,0,0,0,17,396,539
Aytos,0691,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,249,132,1,7,0,0,0,16,405,593
Aytos,0692,EXTRAORDINARIA 1,21,TEZIUTLAN,163,HUEYTAMALCO,83,104,3,3,0,0,0,11,204,330
Aytos,0692,BASICA,21,TEZIUTLAN,163,HUEYTAMALCO,204,187,2,7,0,0,0,11,411,625
Aytos,2025,BASICA,21,TEZIUTLAN,164,TENAMPULCO,59,104,2,35,111,0,0,11,322,472
Aytos,2025,CONTIGUA 1,21,TEZIUTLAN,164,TENAMPULCO,60,98,3,48,109,5,0,10,333,473
Aytos,2026,BASICA,21,TEZIUTLAN,164,TENAMPULCO,66,171,5,57,119,9,0,12,439,689
Aytos,2026,CONTIGUA 1,21,TEZIUTLAN,164,TENAMPULCO,64,152,1,54,136,6,0,19,432,690
Aytos,2027,BASICA,21,TEZIUTLAN,164,TENAMPULCO,120,68,42,7,18,3,0,20,278,439
Aytos,2027,CONTIGUA 1,21,TEZIUTLAN,164,TENAMPULCO,100,66,55,4,35,2,0,23,285,439
Aytos,2028,BASICA,21,TEZIUTLAN,164,TENAMPULCO,49,63,11,9,10,24,0,6,172,228
Aytos,2029,BASICA,21,TEZIUTLAN,164,TENAMPULCO,24,46,1,57,47,1,0,6,182,302
Aytos,2030,BASICA,21,TEZIUTLAN,164,TENAMPULCO,51,34,1,16,60,0,0,8,170,255
Aytos,2031,BASICA,21,TEZIUTLAN,164,TENAMPULCO,83,109,17,25,50,3,0,31,318,506
Aytos,2032,BASICA,21,TEZIUTLAN,164,TENAMPULCO,39,61,0,5,13,0,0,2,120,184
Aytos,2134,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,75,176,27,13,0,16,0,15,322,621
Aytos,2134,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,68,188,19,5,0,18,0,8,306,620
Aytos,2135,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,59,171,22,4,0,8,0,10,274,478
Aytos,2135,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,53,156,18,6,0,9,0,4,246,479
Aytos,2136,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,101,115,19,10,0,2,0,28,275,574
Aytos,2136,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,99,163,26,6,0,8,0,12,314,575
Aytos,2136,CONTIGUA 3,21,TEZIUTLAN,159,TEZIUTLAN,86,152,16,7,0,4,0,29,294,575
Aytos,2136,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,99,122,11,7,0,10,0,0,249,574
Aytos,2137,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,112,182,16,10,0,9,0,8,337,691
Aytos,2137,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,125,178,7,6,2,0,0,11,329,691
Aytos,2137,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,108,177,21,14,0,9,0,7,336,691
Aytos,2138,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,74,162,15,8,0,5,0,11,275,602
Aytos,2138,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,77,165,23,5,0,12,0,14,296,601
Aytos,2139,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,60,248,27,10,0,7,0,6,358,668
Aytos,2139,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,72,233,18,13,0,13,0,5,354,669
Aytos,2140,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,82,216,21,11,0,5,0,12,347,685
Aytos,2140,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,79,185,27,9,0,12,0,21,333,685
Aytos,2141,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,108,189,22,12,0,1,0,13,345,745
Aytos,2142,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,83,195,34,8,0,14,0,9,343,627
Aytos,2142,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,75,171,27,8,0,12,2,8,303,627
Aytos,2142,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,56,192,27,12,0,17,0,10,314,627
Aytos,2143,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,58,173,28,15,0,25,0,3,302,605
Aytos,2144,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,32,122,14,3,0,5,0,22,198,456
Aytos,2144,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,41,153,14,2,0,8,0,4,222,457
Aytos,2145,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,32,144,9,7,0,6,0,3,201,400
Aytos,2146,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,90,133,18,7,0,13,0,6,267,544
Aytos,2146,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,91,121,22,7,0,4,0,5,250,543
Aytos,2146,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,95,107,21,6,0,16,0,10,255,544
Aytos,2147,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,53,134,9,9,0,8,0,9,222,557
Aytos,2147,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,56,155,12,11,0,6,0,7,247,557
Aytos,2147,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,78,129,9,7,0,11,0,7,241,557
Aytos,2148,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,45,165,15,11,0,9,0,8,253,545
Aytos,2148,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,61,153,19,4,1,6,0,16,260,546
Aytos,2149,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,77,174,28,8,0,8,0,295,590,585
Aytos,2149,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,59,186,18,10,0,5,0,12,290,584
Aytos,2150,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,76,207,13,15,0,5,0,6,322,682
Aytos,2150,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,53,201,20,14,0,10,0,9,307,683
Aytos,2151,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,69,192,15,14,0,7,0,9,306,655
Aytos,2151,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,110,186,10,17,0,3,0,10,336,655
Aytos,2152,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,48,152,12,4,0,9,0,3,228,466
Aytos,2153,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,64,174,13,8,0,7,0,5,271,595
Aytos,2153,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,68,177,13,14,0,5,0,5,282,595
Aytos,2154,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,100,139,25,6,0,12,0,4,286,671
Aytos,2154,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,95,137,23,11,0,12,0,11,289,672
Aytos,2155,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,51,105,8,6,0,15,0,3,188,404
Aytos,2155,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,57,109,13,13,0,10,0,5,207,403
Aytos,2156,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,72,197,15,8,0,9,1,8,310,632
Aytos,2156,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,79,200,16,4,0,18,0,12,329,633
Aytos,2157,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,73,192,17,11,0,11,0,11,315,647
Aytos,2157,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,59,201,27,11,0,11,0,6,315,646
Aytos,2158,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,127,139,26,26,0,8,0,33,359,680
Aytos,2158,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,146,158,18,10,0,3,0,13,348,680
Aytos,2158,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,143,172,21,19,0,7,0,13,375,680
Aytos,2159,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,75,156,21,14,0,5,0,13,284,566
Aytos,2159,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,82,155,14,16,0,6,0,10,283,565
Aytos,2160,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,60,145,16,4,0,9,0,7,241,519
Aytos,2160,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,58,134,11,7,0,3,0,17,230,518
Aytos,2161,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,75,153,20,9,0,8,0,18,283,568
Aytos,2161,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,85,169,15,10,0,5,0,10,294,568
Aytos,2162,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,109,204,22,13,0,10,1,10,369,728
Aytos,2162,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,107,215,17,4,0,20,1,10,374,729
Aytos,2163,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,113,164,14,16,0,7,0,14,328,674
Aytos,2163,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,96,179,19,21,0,8,0,10,333,673
Aytos,2163,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,107,140,21,15,0,16,0,13,312,673
Aytos,2164,EXTRAORDINARIA 1,21,TEZIUTLAN,159,TEZIUTLAN,80,72,13,7,0,1,1,9,183,262
Aytos,2164,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,134,175,24,48,0,11,1,35,428,636
Aytos,2164,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,117,188,19,33,0,11,0,16,384,637
Aytos,2164,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,137,153,7,45,0,7,0,22,371,637
Aytos,2165,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,57,139,22,6,0,12,0,10,246,426
Aytos,2166,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,101,162,10,18,0,6,0,9,306,446
Aytos,2166,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,104,152,11,10,0,10,0,8,295,446
Aytos,2167,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,93,176,9,112,0,52,0,43,485,727
Aytos,2167,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,89,135,18,142,0,19,0,53,456,727
Aytos,2167,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,119,166,14,105,0,16,1,43,464,727
Aytos,2168,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,66,154,13,5,0,14,0,9,261,401
Aytos,2168,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,56,137,12,3,0,19,0,7,234,401
Aytos,2168,EXTRAORDINARIA 1,21,TEZIUTLAN,159,TEZIUTLAN,157,175,13,6,0,8,0,13,372,586
Aytos,2169,CONTIGUA 2,21,TEZIUTLAN,159,TEZIUTLAN,109,219,14,11,0,20,0,17,390,604
Aytos,2169,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,138,186,25,10,0,24,0,14,397,604
Aytos,2169,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,147,186,11,4,0,19,0,21,388,603
Aytos,2170,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,69,185,13,16,0,7,0,16,306,482
Aytos,2170,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,80,176,8,6,0,2,0,22,294,481
Aytos,2171,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,138,135,15,5,0,2,0,9,304,445
Aytos,2172,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,118,236,24,23,0,9,0,14,424,678
Aytos,2172,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,113,222,21,4,0,10,0,19,389,677
Aytos,2173,CONTIGUA 1,21,TEZIUTLAN,159,TEZIUTLAN,115,195,17,13,0,9,0,10,359,607
Aytos,2173,BASICA,21,TEZIUTLAN,159,TEZIUTLAN,146,156,7,12,0,10,0,7,338,607
