CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,B,1,0,B,22,11,40,1,1,1,1,25,2,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,113,0,14,127,625,Grupo de Recuento,,,http://iem.org.mx/actas/A2296B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,C,1,0,C01,60,38,82,14,14,4,6,52,4,,6,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,287,0,0,287,625,Acta casilla,,,http://iem.org.mx/actas/A2296C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,C,2,0,C02,58,37,80,17,6,4,2,77,6,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,292,0,18,310,624,Grupo de Recuento,,,http://iem.org.mx/actas/A2296C02.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2297,B,1,0,B,18,10,100,17,8,5,4,147,4,,0,2,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,338,0,21,359,691,Acta casilla,,,http://iem.org.mx/actas/A2297B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2297,C,1,0,C01,17,17,95,12,0,113,10,189,0,,0,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,469,0,11,480,690,Acta casilla,,,http://iem.org.mx/actas/A2297C01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2297,C,2,0,C02,21,8,101,26,8,2,0,206,4,,0,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,394,0,12,406,690,Acta casilla,,,http://iem.org.mx/actas/A2297C02.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2298,B,1,0,B,22,12,75,12,9,1,4,114,1,,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,253,0,13,266,596,Acta casilla,,,http://iem.org.mx/actas/A2298B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2298,C,1,0,C01,28,11,60,18,8,3,3,138,1,,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,279,0,10,289,595,Acta casilla,,,http://iem.org.mx/actas/A2298C01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2298,C,2,0,C02,23,20,58,22,1,1,4,150,5,,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,286,14,5,305,595,Acta casilla,,,http://iem.org.mx/actas/A2298C02.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,B,1,0,B,36,17,48,7,2,3,0,60,2,,0,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,179,0,16,195,614,Acta casilla,,,http://iem.org.mx/actas/A2299B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,C,1,0,C01,22,9,47,5,5,8,1,74,1,,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,176,0,14,190,613,Acta casilla,,,http://iem.org.mx/actas/A2299C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,C,2,0,C02,32,14,76,15,9,5,1,59,0,,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,213,0,21,234,613,Acta casilla,,,http://iem.org.mx/actas/A2299C02.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,B,1,0,B,21,15,44,10,5,2,1,68,1,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,169,0,29,198,616,Grupo de Recuento,,,http://iem.org.mx/actas/A2300B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,C,1,0,C01,29,8,46,3,2,2,0,64,2,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,158,0,21,179,615,Acta casilla,,,http://iem.org.mx/actas/A2300C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,C,2,0,C02,13,14,36,6,2,6,1,64,2,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,146,0,4,150,615,Acta casilla,,,http://iem.org.mx/actas/A2300C02.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,C,3,0,C03,19,10,53,6,5,4,1,51,1,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,152,0,14,166,615,Grupo de Recuento,,,http://iem.org.mx/actas/A2300C03.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2301,B,1,0,B,29,11,40,3,2,2,1,60,2,,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,152,0,11,163,423,Acta casilla,,,http://iem.org.mx/actas/A2301B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2301,C,1,0,C01,13,14,62,6,0,2,2,80,1,,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,189,0,13,202,423,Acta casilla,,,http://iem.org.mx/actas/A2301C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2302,B,1,0,B,27,34,82,19,5,3,4,134,5,,3,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,323,0,30,353,734,Acta casilla,,,http://iem.org.mx/actas/A2302B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2303,B,1,0,B,12,34,145,23,7,6,1,102,2,,0,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,339,0,20,359,602,Acta casilla,,,http://iem.org.mx/actas/A2303B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2303,C,1,0,C01,11,31,137,16,4,2,4,103,1,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,312,0,19,331,602,Acta casilla,,,http://iem.org.mx/actas/A2303C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,B,1,0,B,18,17,134,12,4,2,1,89,4,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,287,0,13,300,535,Acta casilla,,,http://iem.org.mx/actas/A2304B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,C,1,0,C01,13,15,135,16,3,5,0,72,4,,0,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,271,0,22,293,535,Grupo de Recuento,,,http://iem.org.mx/actas/A2304C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,C,2,0,C02,7,31,113,23,8,6,3,68,3,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,267,0,14,281,535,Acta casilla,,,http://iem.org.mx/actas/A2304C02.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,B,1,0,B,18,37,24,11,11,8,4,111,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,240,0,10,250,599,Acta casilla,,,http://iem.org.mx/actas/A2305B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,C,1,0,C01,13,15,135,16,3,5,0,72,4,,0,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,271,0,22,293,598,Grupo de Recuento,,,http://iem.org.mx/actas/A2305C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,C,2,0,C02,36,50,22,3,15,6,3,78,3,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,224,0,13,237,598,Acta casilla,,,http://iem.org.mx/actas/A2305C02.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2306,B,1,0,B,58,28,20,5,6,7,3,41,1,,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,176,0,16,192,625,Acta casilla,,,http://iem.org.mx/actas/A2306B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2306,C,1,0,C01,67,23,22,9,15,6,3,56,0,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,203,0,15,218,625,Acta casilla,,,http://iem.org.mx/actas/A2306C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2307,B,1,0,B,24,30,75,17,5,1,1,46,6,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,224,0,4,228,449,Acta casilla,,,http://iem.org.mx/actas/A2307B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2308,B,1,0,B,34,51,72,14,10,3,7,57,1,,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,265,0,24,289,477,Acta casilla,,,http://iem.org.mx/actas/A2308B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2308,C,1,0,C01,24,30,60,12,5,5,9,62,2,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,214,0,22,236,476,Grupo de Recuento,,,http://iem.org.mx/actas/A2308C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,B,1,0,B,23,32,72,15,8,4,2,109,9,,0,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,287,0,27,314,656,Acta casilla,,,http://iem.org.mx/actas/A2309B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,C,1,0,C01,28,23,85,12,12,9,6,86,9,,1,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,283,0,16,299,655,Grupo de Recuento,,,http://iem.org.mx/actas/A2309C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,C,2,0,C02,35,14,92,15,14,5,2,99,9,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,299,0,23,322,655,Grupo de Recuento,,,http://iem.org.mx/actas/A2309C02.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,C,3,0,C03,32,21,80,13,10,6,5,97,5,,0,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,301,0,22,323,655,Acta casilla,,,http://iem.org.mx/actas/A2309C03.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2310,B,1,0,B,32,10,158,7,7,5,0,49,3,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,287,0,26,313,567,Acta casilla,,,http://iem.org.mx/actas/A2310B.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2310,C,1,0,C01,36,23,154,5,7,0,2,40,4,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,287,0,25,312,566,Acta casilla,,,http://iem.org.mx/actas/A2310C01.pdf
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2310,E,1,0,E01,22,20,80,3,9,3,0,13,0,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,155,0,18,173,317,Acta casilla,,,http://iem.org.mx/actas/A2310E01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2311,B,1,0,B,52,11,137,13,8,2,4,53,5,,0,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,295,0,20,315,565,Acta casilla,,,http://iem.org.mx/actas/A2311B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2311,C,1,0,C01,34,21,154,11,9,2,5,36,5,,0,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,285,0,15,300,564,Acta casilla,,,http://iem.org.mx/actas/A2311C01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2311,C,2,0,C02,31,14,153,15,8,5,0,61,3,,1,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,301,0,24,325,564,Acta casilla,,,http://iem.org.mx/actas/A2311C02.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,B,1,0,B,42,27,96,21,9,2,0,82,5,,0,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,300,0,12,312,583,Grupo de Recuento,,,http://iem.org.mx/actas/A2312B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,C,1,0,C01,14,24,94,31,11,3,2,68,1,,0,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,257,0,16,273,583,Acta casilla,,,http://iem.org.mx/actas/A2312C01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,C,2,0,C02,20,24,119,17,12,3,1,58,6,,0,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,270,0,16,286,582,Acta casilla,,,http://iem.org.mx/actas/A2312C02.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,E,1,0,E01,27,25,92,9,8,4,4,66,6,,1,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,263,0,5,268,581,Acta casilla,,,http://iem.org.mx/actas/A2312E01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,E,1,1,E01C01,46,18,95,14,7,1,4,55,8,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,248,0,16,264,581,Acta casilla,,,http://iem.org.mx/actas/A2312E01C01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,E,1,2,E01C02,25,19,110,6,7,2,1,74,5,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,269,0,5,274,581,Acta casilla,,,http://iem.org.mx/actas/A2312E01C02.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,E,1,3,E01C03,26,22,94,14,7,1,1,74,4,,0,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,259,0,11,270,581,Acta casilla,,,http://iem.org.mx/actas/A2312E01C03.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2313,B,1,0,B,104,49,87,15,13,10,4,58,3,,0,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,348,0,26,374,634,Grupo de Recuento,,,http://iem.org.mx/actas/A2313B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2314,B,1,0,B,16,15,154,22,9,3,1,19,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,247,0,21,268,527,Acta casilla,,,http://iem.org.mx/actas/A2314B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2314,C,1,0,C01,14,26,137,7,9,3,1,14,2,,0,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,222,0,11,233,527,Acta casilla,,,http://iem.org.mx/actas/A2314C01.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2315,B,1,0,B,25,7,109,1,8,1,0,6,0,,0,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,162,0,6,168,308,Acta casilla,,,http://iem.org.mx/actas/A2315B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2316,B,1,0,B,80,28,68,26,3,8,6,53,2,,2,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,297,0,23,320,527,Grupo de Recuento,,,http://iem.org.mx/actas/A2316B.pdf
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2316,E,1,0,E01,32,49,119,29,6,2,1,21,3,,0,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,266,5,10,281,459,Acta casilla,,,http://iem.org.mx/actas/A2316E01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2317,B,1,0,B,2,5,95,1,0,105,3,8,,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,20,246,374,Grupo de Recuento,,,http://iem.org.mx/actas/A2317B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2318,B,1,0,B,20,18,196,0,1,143,1,39,,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,1,32,462,716,Acta casilla,,,http://iem.org.mx/actas/A2318B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2319,B,1,0,B,6,21,112,1,1,105,1,32,,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,20,307,535,Grupo de Recuento,,,http://iem.org.mx/actas/A2319B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2319,C,1,0,C01,9,19,114,2,1,119,0,26,,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,25,320,534,Grupo de Recuento,,,http://iem.org.mx/actas/A2319C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2320,B,1,0,B,7,14,93,2,0,84,3,27,,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,20,257,412,Acta casilla,,,http://iem.org.mx/actas/A2320B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2320,C,1,0,C01,6,13,112,4,1,95,2,28,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,18,284,412,Acta casilla,,,http://iem.org.mx/actas/A2320C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2321,B,1,0,B,5,22,98,1,0,87,1,24,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,15,255,377,Acta casilla,,,http://iem.org.mx/actas/A2321B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2321,C,1,0,C01,3,15,100,1,0,102,0,27,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,22,278,377,Grupo de Recuento,,,http://iem.org.mx/actas/A2321C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2322,B,1,0,B,8,19,123,0,1,180,0,42,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,1,32,412,650,Acta casilla,,,http://iem.org.mx/actas/A2322B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2323,B,1,0,B,8,27,108,2,0,100,0,31,,9,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,39,325,483,Grupo de Recuento,,,http://iem.org.mx/actas/A2323B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2323,C,1,0,C01,8,25,84,3,1,115,0,34,,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,20,296,482,Grupo de Recuento,,,http://iem.org.mx/actas/A2323C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2324,B,1,0,B,9,10,124,3,1,87,2,45,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,20,311,482,Acta casilla,,,http://iem.org.mx/actas/A2324B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2324,C,1,0,C01,17,13,127,2,0,92,1,41,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,28,325,481,Acta casilla,,,http://iem.org.mx/actas/A2324C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2324,E,1,0,E01,3,8,84,0,0,57,1,17,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0,13,184,272,Acta casilla,,,http://iem.org.mx/actas/A2324E01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2325,B,1,0,B,14,9,108,0,2,133,2,30,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,0,15,325,510,Grupo de Recuento,,,http://iem.org.mx/actas/A2325B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2325,C,1,0,C01,3,12,97,0,2,123,0,43,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,25,313,510,Grupo de Recuento,,,http://iem.org.mx/actas/A2325C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2326,B,1,0,B,7,14,143,1,2,99,1,23,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,15,313,468,Acta casilla,,,http://iem.org.mx/actas/A2326B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2326,C,1,0,C01,4,14,107,1,2,95,0,20,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,0,23,275,468,Acta casilla,,,http://iem.org.mx/actas/A2326C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2327,B,1,0,B,10,13,146,2,3,124,1,19,,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,0,33,355,559,Acta casilla,,,http://iem.org.mx/actas/A2327B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2327,C,1,0,C01,9,26,133,2,1,118,0,35,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,20,352,558,Grupo de Recuento,,,http://iem.org.mx/actas/A2327C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2328,B,1,0,B,8,26,28,7,3,306,0,53,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,8,441,645,Acta casilla,,,http://iem.org.mx/actas/A2328B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2328,C,1,0,C01,4,35,26,3,0,279,1,68,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,0,26,443,645,Acta casilla,,,http://iem.org.mx/actas/A2328C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2329,B,1,0,B,7,20,50,4,1,192,1,26,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,36,342,507,Acta casilla,,,http://iem.org.mx/actas/A2329B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2329,C,1,0,C01,2,30,26,3,0,234,0,25,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,26,347,506,Acta casilla,,,http://iem.org.mx/actas/A2329C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2330,B,1,0,B,17,27,107,5,1,167,0,50,,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0,55,434,739,Grupo de Recuento,,,http://iem.org.mx/actas/A2330B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2331,B,1,0,B,13,27,119,4,2,118,0,69,,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,19,380,672,Acta casilla,,,http://iem.org.mx/actas/A2331B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2332,B,1,0,B,11,11,104,7,0,56,1,60,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,0,13,265,463,Acta casilla,,,http://iem.org.mx/actas/A2332B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2332,C,1,0,C01,10,11,100,6,1,62,0,44,,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0,22,261,462,Grupo de Recuento,,,http://iem.org.mx/actas/A2332C01.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2333,B,1,0,B,23,6,186,6,1,110,0,62,,7,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,37,444,692,Acta casilla,,,http://iem.org.mx/actas/A2333B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2334,B,1,0,B,0,60,0,0,4,128,3,28,,94,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,29,346,598,Acta casilla,,,http://iem.org.mx/actas/A2334B.pdf
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2335,B,1,0,B,5,19,47,6,0,155,0,28,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,14,274,408,Acta casilla,,,http://iem.org.mx/actas/A2335B.pdf
